suite,task,condition,method,seed,score,eta,beta,rank
robustness,word,alpha_0.25,full_query_trace,10004,0.7777018547058105,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10005,0.772702693939209,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10006,0.7855969667434692,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10007,0.7849940657615662,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10008,0.7780508995056152,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10009,0.7792720198631287,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10010,0.7794564366340637,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10011,0.7761701345443726,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10012,0.7780345678329468,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10013,0.7802396416664124,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10014,0.7782312035560608,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10015,0.785678505897522,0.02,3.0,4
robustness,word,alpha_0.25,full_query_trace,10016,0.7804586887359619,0.02,3.0,4
robustness,word,alpha_0.50,plain,10001,0.7861157059669495,0.05,0.0,4
robustness,word,alpha_0.50,plain,10002,0.7884292602539062,0.05,0.0,4
robustness,word,alpha_0.50,plain,10003,0.7833139896392822,0.05,0.0,4
robustness,word,alpha_0.50,plain,10004,0.7586263418197632,0.05,0.0,4
robustness,word,alpha_0.50,plain,10005,0.7590958476066589,0.05,0.0,4
robustness,word,alpha_0.50,plain,10006,0.7871930003166199,0.05,0.0,4
robustness,word,alpha_0.50,plain,10007,0.7641265988349915,0.05,0.0,4
robustness,word,alpha_0.50,plain,10008,0.7833412289619446,0.05,0.0,4
robustness,word,alpha_0.50,plain,10009,0.7609283924102783,0.05,0.0,4
robustness,word,alpha_0.50,plain,10010,0.7692775726318359,0.05,0.0,4
robustness,word,alpha_0.50,plain,10011,0.7842013835906982,0.05,0.0,4
robustness,word,alpha_0.50,plain,10012,0.8194271326065063,0.05,0.0,4
robustness,word,alpha_0.50,plain,10013,0.7585620880126953,0.05,0.0,4
robustness,word,alpha_0.50,plain,10014,0.7710223197937012,0.05,0.0,4
robustness,word,alpha_0.50,plain,10015,0.7898285388946533,0.05,0.0,4
robustness,word,alpha_0.50,plain,10016,0.7656769156455994,0.05,0.0,4
robustness,word,alpha_0.50,write_trace,10001,0.754591166973114,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10002,0.748039186000824,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10003,0.7464310526847839,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10004,0.7324313521385193,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10005,0.7407437562942505,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10006,0.7492666840553284,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10007,0.7432246208190918,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10008,0.748099684715271,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10009,0.7404637336730957,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10010,0.7419024109840393,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10011,0.7434635758399963,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10012,0.7660412192344666,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10013,0.7365708947181702,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10014,0.7454010844230652,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10015,0.7503171563148499,0.02,3.0,4
robustness,word,alpha_0.50,write_trace,10016,0.7396643161773682,0.02,3.0,4
robustness,word,alpha_0.50,dqd,10001,0.7462199926376343,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10002,0.7410720586776733,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10003,0.7398927211761475,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10004,0.729144811630249,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10005,0.7365812659263611,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10006,0.7450975179672241,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10007,0.7353118062019348,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10008,0.7341770529747009,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10009,0.7382019758224487,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10010,0.7407370209693909,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10011,0.7334535121917725,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10012,0.7633944153785706,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10013,0.7345067858695984,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10014,0.7512967586517334,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10015,0.7588995695114136,0.02,10.0,8
robustness,word,alpha_0.50,dqd,10016,0.7366423606872559,0.02,10.0,8
robustness,word,alpha_0.50,full_query_trace,10001,0.7422338128089905,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10002,0.736301064491272,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10003,0.7370743155479431,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10004,0.7279588580131531,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10005,0.7328111529350281,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10006,0.7401122450828552,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10007,0.7349696159362793,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10008,0.7353444695472717,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10009,0.7323808670043945,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10010,0.733405590057373,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10011,0.7303150296211243,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10012,0.747664749622345,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10013,0.7324230670928955,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10014,0.7364895939826965,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10015,0.74522864818573,0.02,10.0,4
robustness,word,alpha_0.50,full_query_trace,10016,0.7359284162521362,0.02,10.0,4
robustness,word,alpha_0.75,plain,10001,0.7783087491989136,0.05,0.0,4
robustness,word,alpha_0.75,plain,10002,0.7981780171394348,0.05,0.0,4
robustness,word,alpha_0.75,plain,10003,0.7776708006858826,0.05,0.0,4
robustness,word,alpha_0.75,plain,10004,0.7432460784912109,0.05,0.0,4
robustness,word,alpha_0.75,plain,10005,0.7464475631713867,0.05,0.0,4
robustness,word,alpha_0.75,plain,10006,0.7858774065971375,0.05,0.0,4
robustness,word,alpha_0.75,plain,10007,0.7497768998146057,0.05,0.0,4
robustness,word,alpha_0.75,plain,10008,0.7899621725082397,0.05,0.0,4
robustness,word,alpha_0.75,plain,10009,0.7367197275161743,0.05,0.0,4
robustness,word,alpha_0.75,plain,10010,0.7499645948410034,0.05,0.0,4
robustness,word,alpha_0.75,plain,10011,0.7763559222221375,0.05,0.0,4
robustness,word,alpha_0.75,plain,10012,0.8351542353630066,0.05,0.0,4
robustness,word,alpha_0.75,plain,10013,0.7395530939102173,0.05,0.0,4
robustness,word,alpha_0.75,plain,10014,0.7609783411026001,0.05,0.0,4
robustness,word,alpha_0.75,plain,10015,0.7989563345909119,0.05,0.0,4
robustness,word,alpha_0.75,plain,10016,0.7488091588020325,0.05,0.0,4
robustness,word,alpha_0.75,write_trace,10001,0.7043381929397583,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10002,0.6956541538238525,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10003,0.6835405826568604,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10004,0.6828689575195312,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10005,0.6898618340492249,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10006,0.6998703479766846,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10007,0.6997327208518982,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10008,0.6953772902488708,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10009,0.6740111112594604,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10010,0.6835150718688965,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10011,0.6776660680770874,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10012,0.7411237359046936,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10013,0.6867251992225647,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10014,0.7136610746383667,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10015,0.726123034954071,0.02,10.0,4
robustness,word,alpha_0.75,write_trace,10016,0.6930800080299377,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10001,0.6945813894271851,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10002,0.6848233938217163,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10003,0.6776105761528015,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10004,0.6745252013206482,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10005,0.6839406490325928,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10006,0.6836134195327759,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10007,0.6908481121063232,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10008,0.6983282566070557,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10009,0.676170289516449,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10010,0.6788697242736816,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10011,0.6674255132675171,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10012,0.7147126197814941,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10013,0.6766113042831421,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10014,0.702293336391449,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10015,0.7023094892501831,0.02,10.0,4
robustness,word,alpha_0.75,dqd,10016,0.6877252459526062,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10001,0.6791078448295593,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10002,0.6844560503959656,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10003,0.6728570461273193,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10004,0.6731703877449036,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10005,0.6744860410690308,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10006,0.6825920343399048,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10007,0.6761710047721863,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10008,0.6823035478591919,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10009,0.66390061378479,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10010,0.668245792388916,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10011,0.6656888127326965,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10012,0.6919370293617249,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10013,0.6696488261222839,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10014,0.6806533932685852,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10015,0.6972789168357849,0.02,10.0,4
robustness,word,alpha_0.75,full_query_trace,10016,0.6796138286590576,0.02,10.0,4
robustness,word,alpha_1.00,plain,10001,0.7837152481079102,0.05,0.0,4
robustness,word,alpha_1.00,plain,10002,0.8137013912200928,0.05,0.0,4
robustness,word,alpha_1.00,plain,10003,0.7771795392036438,0.05,0.0,4
robustness,word,alpha_1.00,plain,10004,0.7324984669685364,0.05,0.0,4
robustness,word,alpha_1.00,plain,10005,0.7356899976730347,0.05,0.0,4
robustness,word,alpha_1.00,plain,10006,0.7981688976287842,0.05,0.0,4
robustness,word,alpha_1.00,plain,10007,0.7473496794700623,0.05,0.0,4
robustness,word,alpha_1.00,plain,10008,0.797222912311554,0.05,0.0,4
robustness,word,alpha_1.00,plain,10009,0.7319837212562561,0.05,0.0,4
robustness,word,alpha_1.00,plain,10010,0.7402597069740295,0.05,0.0,4
robustness,word,alpha_1.00,plain,10011,0.7865709662437439,0.05,0.0,4
robustness,word,alpha_1.00,plain,10012,0.8608421683311462,0.05,0.0,4
robustness,word,alpha_1.00,plain,10013,0.7277946472167969,0.05,0.0,4
robustness,word,alpha_1.00,plain,10014,0.7564025521278381,0.05,0.0,4
robustness,word,alpha_1.00,plain,10015,0.8193348050117493,0.05,0.0,4
robustness,word,alpha_1.00,plain,10016,0.7399828433990479,0.05,0.0,4
robustness,word,alpha_1.00,write_trace,10001,0.6430161595344543,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10002,0.6387203335762024,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10003,0.6240209341049194,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10004,0.6268103718757629,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10005,0.6327421069145203,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10006,0.6475933194160461,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10007,0.647255539894104,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10008,0.6343948841094971,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10009,0.6202287673950195,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10010,0.6257187128067017,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10011,0.6172500252723694,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10012,0.7051719427108765,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10013,0.6218833923339844,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10014,0.6659868955612183,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10015,0.6843582391738892,0.02,10.0,4
robustness,word,alpha_1.00,write_trace,10016,0.6390694379806519,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10001,0.6281349658966064,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10002,0.6219692826271057,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10003,0.6177252531051636,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10004,0.6078577637672424,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10005,0.6245702505111694,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10006,0.6240893602371216,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10007,0.6256139278411865,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10008,0.6437134146690369,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10009,0.6281136274337769,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10010,0.6134338974952698,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10011,0.6011649370193481,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10012,0.6653788089752197,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10013,0.6150635480880737,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10014,0.6465652585029602,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10015,0.6452968120574951,0.02,10.0,4
robustness,word,alpha_1.00,dqd,10016,0.6354340314865112,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10001,0.6108684539794922,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10002,0.6215693354606628,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10003,0.6089749932289124,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10004,0.6125867366790771,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10005,0.6092088222503662,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10006,0.6206117868423462,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10007,0.6140198111534119,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10008,0.618924081325531,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10009,0.6051952838897705,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10010,0.6046874523162842,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10011,0.5993190407752991,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10012,0.6276769042015076,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10013,0.6066511273384094,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10014,0.6126117706298828,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10015,0.6371400356292725,0.02,10.0,4
robustness,word,alpha_1.00,full_query_trace,10016,0.6191479563713074,0.02,10.0,4
robustness,word,alpha_1.25,plain,10001,0.7986096739768982,0.05,0.0,4
robustness,word,alpha_1.25,plain,10002,0.8394215703010559,0.05,0.0,4
robustness,word,alpha_1.25,plain,10003,0.7993834018707275,0.05,0.0,4
robustness,word,alpha_1.25,plain,10004,0.7355706691741943,0.05,0.0,4
robustness,word,alpha_1.25,plain,10005,0.7415681481361389,0.05,0.0,4
robustness,word,alpha_1.25,plain,10006,0.8173511028289795,0.05,0.0,4
robustness,word,alpha_1.25,plain,10007,0.7616192102432251,0.05,0.0,4
robustness,word,alpha_1.25,plain,10008,0.8135222792625427,0.05,0.0,4
robustness,word,alpha_1.25,plain,10009,0.740675687789917,0.05,0.0,4
robustness,word,alpha_1.25,plain,10010,0.7530237436294556,0.05,0.0,4
robustness,word,alpha_1.25,plain,10011,0.8092600107192993,0.05,0.0,4
robustness,word,alpha_1.25,plain,10012,0.9105054140090942,0.05,0.0,4
robustness,word,alpha_1.25,plain,10013,0.7262987494468689,0.05,0.0,4
robustness,word,alpha_1.25,plain,10014,0.769383430480957,0.05,0.0,4
robustness,word,alpha_1.25,plain,10015,0.8485081195831299,0.05,0.0,4
robustness,word,alpha_1.25,plain,10016,0.7525362968444824,0.05,0.0,4
robustness,word,alpha_1.25,write_trace,10001,0.6047880053520203,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10002,0.5981202125549316,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10003,0.5806481838226318,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10004,0.5875184535980225,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10005,0.609146773815155,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10006,0.6360359787940979,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10007,0.5989399552345276,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10008,0.5918493270874023,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10009,0.5969873070716858,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10010,0.5704810619354248,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10011,0.5763578414916992,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10012,0.6530614495277405,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10013,0.5644826292991638,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10014,0.6067736744880676,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10015,0.6702107191085815,0.02,10.0,2
robustness,word,alpha_1.25,write_trace,10016,0.6047391891479492,0.02,10.0,2
robustness,word,alpha_1.25,dqd,10001,0.5886952877044678,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10002,0.5733271837234497,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10003,0.5738878846168518,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10004,0.5678021907806396,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10005,0.5691850781440735,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10006,0.5824992656707764,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10007,0.5920243263244629,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10008,0.5982486605644226,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10009,0.5844886898994446,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10010,0.5730932950973511,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10011,0.5486416220664978,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10012,0.6355053186416626,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10013,0.558477520942688,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10014,0.606096088886261,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10015,0.5955801010131836,0.02,10.0,4
robustness,word,alpha_1.25,dqd,10016,0.6130254864692688,0.02,10.0,4
robustness,word,alpha_1.25,full_query_trace,10001,0.5612539649009705,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10002,0.5543684959411621,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10003,0.5481408834457397,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10004,0.559423565864563,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10005,0.56062912940979,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10006,0.5686417818069458,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10007,0.5710409283638,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10008,0.5590196251869202,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10009,0.5624756217002869,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10010,0.5429866909980774,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10011,0.5324060320854187,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10012,0.5635267496109009,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10013,0.5455228090286255,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10014,0.5640162229537964,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10015,0.5924364328384399,0.02,30.0,4
robustness,word,alpha_1.25,full_query_trace,10016,0.6883063912391663,0.02,30.0,4
