suite,task,condition,method,seed,score,eta,beta,rank
ablation,synthetic_2d,concentrated,last_query,10002,0.6196610331535339,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10003,0.6670017242431641,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10004,0.5720586180686951,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10005,0.665907084941864,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10006,0.6241164803504944,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10007,0.5798295736312866,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10008,0.5788314938545227,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10009,0.565067708492279,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10010,0.609992265701294,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10011,0.6455557942390442,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10012,0.5721127390861511,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10013,0.6788268685340881,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10014,0.6692959666252136,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10015,0.6054136753082275,0.02,100.0,4
ablation,synthetic_2d,concentrated,last_query,10016,0.6171071529388428,0.02,100.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10001,0.7295225858688354,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10002,0.7531237602233887,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10003,0.7353875637054443,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10004,0.6659746170043945,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10005,0.8673350811004639,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10006,0.7060964703559875,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10007,0.7084489464759827,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10008,0.6737995743751526,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10009,0.661106526851654,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10010,0.7291939854621887,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10011,0.7581037282943726,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10012,0.7611668705940247,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10013,0.8062100410461426,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10014,0.7432491779327393,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10015,0.7674484848976135,0.1,1.0,4
ablation,synthetic_2d,concentrated,random_query_trace_r4,10016,0.6963620781898499,0.1,1.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10001,0.4769466817378998,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10002,0.5225722789764404,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10003,0.5106581449508667,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10004,0.4524993896484375,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10005,0.6071327924728394,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10006,0.4960876405239105,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10007,0.460297167301178,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10008,0.45001494884490967,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10009,0.4563288390636444,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10010,0.5176637768745422,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10011,0.49406012892723083,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10012,0.5272202491760254,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10013,0.6003416180610657,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10014,0.5012441873550415,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10015,0.5229718089103699,0.02,30.0,4
ablation,synthetic_2d,concentrated,full_query_trace,10016,0.47883474826812744,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r1,10001,0.5492841005325317,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10002,0.6480698585510254,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10003,0.5855319499969482,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10004,0.5649004578590393,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10005,0.5859851241111755,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10006,0.579505443572998,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10007,0.5199761986732483,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10008,0.5784582495689392,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10009,0.5710745453834534,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10010,0.5858168601989746,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10011,0.5963935852050781,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10012,0.5609371066093445,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10013,0.605928361415863,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10014,0.5578766465187073,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10015,0.5690079927444458,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r1,10016,0.5336413383483887,0.02,100.0,1
ablation,synthetic_2d,concentrated,dqd_r2,10001,0.4863932132720947,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10002,0.5508756041526794,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10003,0.5643197894096375,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10004,0.5111998319625854,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10005,0.6231448650360107,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10006,0.4929217994213104,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10007,0.5630514025688171,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10008,0.5082240700721741,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10009,0.49317246675491333,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10010,0.5382861495018005,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10011,0.5548832416534424,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10012,0.5428258180618286,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10013,0.5816951990127563,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10014,0.53758305311203,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10015,0.5314536094665527,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r2,10016,0.4975926876068115,0.02,100.0,2
ablation,synthetic_2d,concentrated,dqd_r4,10001,0.4791748523712158,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10002,0.5085822939872742,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10003,0.5105351805686951,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10004,0.4757872223854065,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10005,0.5902926325798035,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10006,0.4794427156448364,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10007,0.4649558663368225,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10008,0.46919211745262146,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10009,0.46692490577697754,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10010,0.4988127648830414,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10011,0.49181613326072693,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10012,0.505323588848114,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10013,0.5551095604896545,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10014,0.5185002088546753,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10015,0.4952578842639923,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r4,10016,0.4698956608772278,0.02,30.0,4
ablation,synthetic_2d,concentrated,dqd_r8,10001,0.47469764947891235,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10002,0.5259716510772705,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10003,0.5099536180496216,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10004,0.4483371376991272,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10005,0.606310248374939,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10006,0.48914334177970886,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10007,0.4695054292678833,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10008,0.45569324493408203,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10009,0.45852726697921753,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10010,0.508543074131012,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10011,0.4838797450065613,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10012,0.5388429760932922,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10013,0.5899065136909485,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10014,0.5025606155395508,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10015,0.5267406702041626,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r8,10016,0.475622296333313,0.02,30.0,8
ablation,synthetic_2d,concentrated,dqd_r16,10001,0.5089766383171082,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10002,0.5552767515182495,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10003,0.5379859805107117,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10004,0.47395357489585876,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10005,0.6772226691246033,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10006,0.5241696238517761,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10007,0.4765416383743286,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10008,0.47779449820518494,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10009,0.4881865680217743,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10010,0.5684036016464233,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10011,0.5118014216423035,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10012,0.5725276470184326,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10013,0.6539158225059509,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10014,0.5372657179832458,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10015,0.5422196984291077,0.02,30.0,16
ablation,synthetic_2d,concentrated,dqd_r16,10016,0.5153817534446716,0.02,30.0,16
ablation,word,observed,plain,10001,0.7837152481079102,0.05,0.0,4
ablation,word,observed,plain,10002,0.8137013912200928,0.05,0.0,4
ablation,word,observed,plain,10003,0.7771795392036438,0.05,0.0,4
ablation,word,observed,plain,10004,0.7324984669685364,0.05,0.0,4
ablation,word,observed,plain,10005,0.7356899976730347,0.05,0.0,4
ablation,word,observed,plain,10006,0.7981688976287842,0.05,0.0,4
ablation,word,observed,plain,10007,0.7473496794700623,0.05,0.0,4
ablation,word,observed,plain,10008,0.797222912311554,0.05,0.0,4
ablation,word,observed,plain,10009,0.7319837212562561,0.05,0.0,4
ablation,word,observed,plain,10010,0.7402597069740295,0.05,0.0,4
ablation,word,observed,plain,10011,0.7865709662437439,0.05,0.0,4
ablation,word,observed,plain,10012,0.8608421683311462,0.05,0.0,4
ablation,word,observed,plain,10013,0.7277946472167969,0.05,0.0,4
ablation,word,observed,plain,10014,0.7564025521278381,0.05,0.0,4
ablation,word,observed,plain,10015,0.8193348050117493,0.05,0.0,4
ablation,word,observed,plain,10016,0.7399828433990479,0.05,0.0,4
ablation,word,observed,diag_query_trace,10001,0.6308616399765015,0.02,10.0,4
ablation,word,observed,diag_query_trace,10002,0.6398724913597107,0.02,10.0,4
ablation,word,observed,diag_query_trace,10003,0.621357798576355,0.02,10.0,4
ablation,word,observed,diag_query_trace,10004,0.6151097416877747,0.02,10.0,4
ablation,word,observed,diag_query_trace,10005,0.6295714974403381,0.02,10.0,4
ablation,word,observed,diag_query_trace,10006,0.6399503350257874,0.02,10.0,4
ablation,word,observed,diag_query_trace,10007,0.6269118785858154,0.02,10.0,4
ablation,word,observed,diag_query_trace,10008,0.6412649750709534,0.02,10.0,4
ablation,word,observed,diag_query_trace,10009,0.6143854856491089,0.02,10.0,4
ablation,word,observed,diag_query_trace,10010,0.6151314377784729,0.02,10.0,4
ablation,word,observed,diag_query_trace,10011,0.6160011291503906,0.02,10.0,4
ablation,word,observed,diag_query_trace,10012,0.6667048931121826,0.02,10.0,4
ablation,word,observed,diag_query_trace,10013,0.6112346053123474,0.02,10.0,4
ablation,word,observed,diag_query_trace,10014,0.6277363896369934,0.02,10.0,4
ablation,word,observed,diag_query_trace,10015,0.6731759309768677,0.02,10.0,4
ablation,word,observed,diag_query_trace,10016,0.6201801300048828,0.02,10.0,4
ablation,word,observed,last_query,10001,0.6115615367889404,0.02,30.0,4
ablation,word,observed,last_query,10002,0.6378158926963806,0.02,30.0,4
ablation,word,observed,last_query,10003,0.6114552021026611,0.02,30.0,4
ablation,word,observed,last_query,10004,0.6148770451545715,0.02,30.0,4
ablation,word,observed,last_query,10005,0.6060088872909546,0.02,30.0,4
ablation,word,observed,last_query,10006,0.6229490637779236,0.02,30.0,4
ablation,word,observed,last_query,10007,0.6188068389892578,0.02,30.0,4
ablation,word,observed,last_query,10008,0.6250205636024475,0.02,30.0,4
ablation,word,observed,last_query,10009,0.6047558188438416,0.02,30.0,4
ablation,word,observed,last_query,10010,0.611454427242279,0.02,30.0,4
ablation,word,observed,last_query,10011,0.5998252034187317,0.02,30.0,4
ablation,word,observed,last_query,10012,0.6128438115119934,0.02,30.0,4
ablation,word,observed,last_query,10013,0.6096936464309692,0.02,30.0,4
ablation,word,observed,last_query,10014,0.6207048296928406,0.02,30.0,4
ablation,word,observed,last_query,10015,0.6479273438453674,0.02,30.0,4
ablation,word,observed,last_query,10016,0.6079608798027039,0.02,30.0,4
ablation,word,observed,random_query_trace_r4,10001,0.7781789302825928,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10002,0.768355131149292,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10003,0.8828227519989014,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10004,0.6911705136299133,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10005,0.7136029005050659,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10006,0.8069691061973572,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10007,0.6946325898170471,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10008,0.7026726603507996,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10009,0.801095724105835,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10010,0.732408881187439,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10011,0.7430244088172913,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10012,0.8464816808700562,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10013,0.6561586260795593,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10014,0.7955082058906555,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10015,0.822181761264801,0.02,10.0,4
ablation,word,observed,random_query_trace_r4,10016,0.7037703394889832,0.02,10.0,4
ablation,word,observed,full_query_trace,10001,0.6108684539794922,0.02,10.0,4
ablation,word,observed,full_query_trace,10002,0.6215693354606628,0.02,10.0,4
ablation,word,observed,full_query_trace,10003,0.6089749932289124,0.02,10.0,4
ablation,word,observed,full_query_trace,10004,0.6125867366790771,0.02,10.0,4
ablation,word,observed,full_query_trace,10005,0.6092088222503662,0.02,10.0,4
ablation,word,observed,full_query_trace,10006,0.6206117868423462,0.02,10.0,4
ablation,word,observed,full_query_trace,10007,0.6140198111534119,0.02,10.0,4
ablation,word,observed,full_query_trace,10008,0.618924081325531,0.02,10.0,4
ablation,word,observed,full_query_trace,10009,0.6051952838897705,0.02,10.0,4
ablation,word,observed,full_query_trace,10010,0.6046874523162842,0.02,10.0,4
ablation,word,observed,full_query_trace,10011,0.5993190407752991,0.02,10.0,4
ablation,word,observed,full_query_trace,10012,0.6276769042015076,0.02,10.0,4
ablation,word,observed,full_query_trace,10013,0.6066511273384094,0.02,10.0,4
ablation,word,observed,full_query_trace,10014,0.6126117706298828,0.02,10.0,4
ablation,word,observed,full_query_trace,10015,0.6371400356292725,0.02,10.0,4
ablation,word,observed,full_query_trace,10016,0.6191479563713074,0.02,10.0,4
ablation,word,observed,dqd_r1,10001,0.6101791858673096,0.02,10.0,1
ablation,word,observed,dqd_r1,10002,0.6221799850463867,0.02,10.0,1
ablation,word,observed,dqd_r1,10003,0.6095104813575745,0.02,10.0,1
ablation,word,observed,dqd_r1,10004,0.6130164265632629,0.02,10.0,1
ablation,word,observed,dqd_r1,10005,0.6081762313842773,0.02,10.0,1
ablation,word,observed,dqd_r1,10006,0.6182997822761536,0.02,10.0,1
ablation,word,observed,dqd_r1,10007,0.6128599047660828,0.02,10.0,1
ablation,word,observed,dqd_r1,10008,0.6179661750793457,0.02,10.0,1
ablation,word,observed,dqd_r1,10009,0.6064924597740173,0.02,10.0,1
ablation,word,observed,dqd_r1,10010,0.6037997603416443,0.02,10.0,1
ablation,word,observed,dqd_r1,10011,0.5992856621742249,0.02,10.0,1
ablation,word,observed,dqd_r1,10012,0.6215542554855347,0.02,10.0,1
ablation,word,observed,dqd_r1,10013,0.6086939573287964,0.02,10.0,1
ablation,word,observed,dqd_r1,10014,0.6111689805984497,0.02,10.0,1
ablation,word,observed,dqd_r1,10015,0.6324894428253174,0.02,10.0,1
ablation,word,observed,dqd_r1,10016,0.6182767152786255,0.02,10.0,1
ablation,word,observed,dqd_r2,10001,0.6220733523368835,0.02,10.0,2
ablation,word,observed,dqd_r2,10002,0.6258020401000977,0.02,10.0,2
ablation,word,observed,dqd_r2,10003,0.615770697593689,0.02,10.0,2
ablation,word,observed,dqd_r2,10004,0.6234898567199707,0.02,10.0,2
ablation,word,observed,dqd_r2,10005,0.6262763738632202,0.02,10.0,2
ablation,word,observed,dqd_r2,10006,0.6335586905479431,0.02,10.0,2
ablation,word,observed,dqd_r2,10007,0.6198778748512268,0.02,10.0,2
ablation,word,observed,dqd_r2,10008,0.6383309960365295,0.02,10.0,2
ablation,word,observed,dqd_r2,10009,0.6069729328155518,0.02,10.0,2
ablation,word,observed,dqd_r2,10010,0.6227157711982727,0.02,10.0,2
ablation,word,observed,dqd_r2,10011,0.602363109588623,0.02,10.0,2
ablation,word,observed,dqd_r2,10012,0.6564697623252869,0.02,10.0,2
ablation,word,observed,dqd_r2,10013,0.6123788952827454,0.02,10.0,2
ablation,word,observed,dqd_r2,10014,0.6339633464813232,0.02,10.0,2
ablation,word,observed,dqd_r2,10015,0.6460649371147156,0.02,10.0,2
ablation,word,observed,dqd_r2,10016,0.6221085786819458,0.02,10.0,2
ablation,word,observed,dqd_r4,10001,0.6281349658966064,0.02,10.0,4
ablation,word,observed,dqd_r4,10002,0.6219692826271057,0.02,10.0,4
ablation,word,observed,dqd_r4,10003,0.6177252531051636,0.02,10.0,4
ablation,word,observed,dqd_r4,10004,0.6078577637672424,0.02,10.0,4
ablation,word,observed,dqd_r4,10005,0.6245702505111694,0.02,10.0,4
ablation,word,observed,dqd_r4,10006,0.6240893602371216,0.02,10.0,4
ablation,word,observed,dqd_r4,10007,0.6256139278411865,0.02,10.0,4
ablation,word,observed,dqd_r4,10008,0.6437134146690369,0.02,10.0,4
ablation,word,observed,dqd_r4,10009,0.6281136274337769,0.02,10.0,4
ablation,word,observed,dqd_r4,10010,0.6134338974952698,0.02,10.0,4
ablation,word,observed,dqd_r4,10011,0.6011649370193481,0.02,10.0,4
ablation,word,observed,dqd_r4,10012,0.6653788089752197,0.02,10.0,4
ablation,word,observed,dqd_r4,10013,0.6150635480880737,0.02,10.0,4
ablation,word,observed,dqd_r4,10014,0.6465652585029602,0.02,10.0,4
ablation,word,observed,dqd_r4,10015,0.6452968120574951,0.02,10.0,4
ablation,word,observed,dqd_r4,10016,0.6354340314865112,0.02,10.0,4
ablation,word,observed,dqd_r8,10001,0.6172700524330139,0.02,10.0,8
ablation,word,observed,dqd_r8,10002,0.6302239894866943,0.02,10.0,8
ablation,word,observed,dqd_r8,10003,0.6100536584854126,0.02,10.0,8
ablation,word,observed,dqd_r8,10004,0.613783061504364,0.02,10.0,8
ablation,word,observed,dqd_r8,10005,0.617675244808197,0.02,10.0,8
ablation,word,observed,dqd_r8,10006,0.6254657506942749,0.02,10.0,8
ablation,word,observed,dqd_r8,10007,0.6213111877441406,0.02,10.0,8
ablation,word,observed,dqd_r8,10008,0.6224835515022278,0.02,10.0,8
ablation,word,observed,dqd_r8,10009,0.6121711134910583,0.02,10.0,8
ablation,word,observed,dqd_r8,10010,0.6201732158660889,0.02,10.0,8
ablation,word,observed,dqd_r8,10011,0.6076378226280212,0.02,10.0,8
ablation,word,observed,dqd_r8,10012,0.668880820274353,0.02,10.0,8
ablation,word,observed,dqd_r8,10013,0.6062780022621155,0.02,10.0,8
ablation,word,observed,dqd_r8,10014,0.651037871837616,0.02,10.0,8
ablation,word,observed,dqd_r8,10015,0.6696344614028931,0.02,10.0,8
ablation,word,observed,dqd_r8,10016,0.6204016804695129,0.02,10.0,8
ablation,word,observed,dqd_r16,10001,0.6281611323356628,0.02,10.0,16
ablation,word,observed,dqd_r16,10002,0.648264467716217,0.02,10.0,16
ablation,word,observed,dqd_r16,10003,0.6163384318351746,0.02,10.0,16
ablation,word,observed,dqd_r16,10004,0.6177225112915039,0.02,10.0,16
ablation,word,observed,dqd_r16,10005,0.6181045770645142,0.02,10.0,16
ablation,word,observed,dqd_r16,10006,0.629817545413971,0.02,10.0,16
ablation,word,observed,dqd_r16,10007,0.6232337951660156,0.02,10.0,16
ablation,word,observed,dqd_r16,10008,0.6257502436637878,0.02,10.0,16
ablation,word,observed,dqd_r16,10009,0.6111704111099243,0.02,10.0,16
ablation,word,observed,dqd_r16,10010,0.610622763633728,0.02,10.0,16
ablation,word,observed,dqd_r16,10011,0.612552285194397,0.02,10.0,16
ablation,word,observed,dqd_r16,10012,0.6522484421730042,0.02,10.0,16
ablation,word,observed,dqd_r16,10013,0.6089197993278503,0.02,10.0,16
ablation,word,observed,dqd_r16,10014,0.6259461045265198,0.02,10.0,16
ablation,word,observed,dqd_r16,10015,0.6528803110122681,0.02,10.0,16
ablation,word,observed,dqd_r16,10016,0.6212732791900635,0.02,10.0,16
ablation,module,observed,plain,10001,0.8931404948234558,0.02,0.0,4
ablation,module,observed,plain,10002,0.8791435956954956,0.02,0.0,4
ablation,module,observed,plain,10003,0.8642038106918335,0.02,0.0,4
ablation,module,observed,plain,10004,0.9120297431945801,0.02,0.0,4
ablation,module,observed,plain,10005,0.888279914855957,0.02,0.0,4
ablation,module,observed,plain,10006,0.8773038983345032,0.02,0.0,4
ablation,module,observed,plain,10007,0.9194092154502869,0.02,0.0,4
ablation,module,observed,plain,10008,0.859114408493042,0.02,0.0,4
ablation,module,observed,plain,10009,0.8593125939369202,0.02,0.0,4
ablation,module,observed,plain,10010,0.913751482963562,0.02,0.0,4
ablation,module,observed,plain,10011,0.8742918372154236,0.02,0.0,4
ablation,module,observed,plain,10012,0.9179997444152832,0.02,0.0,4
ablation,module,observed,plain,10013,0.9054912328720093,0.02,0.0,4
ablation,module,observed,plain,10014,0.9119598865509033,0.02,0.0,4
ablation,module,observed,plain,10015,0.9168789982795715,0.02,0.0,4
ablation,module,observed,plain,10016,0.8850208520889282,0.02,0.0,4
ablation,module,observed,diag_query_trace,10001,0.6595534682273865,0.02,10.0,4
ablation,module,observed,diag_query_trace,10002,0.6205615401268005,0.02,10.0,4
