suite,task,condition,method,seed,score,eta,beta,rank
robustness,synthetic_2d,concentrated,dqd,10002,0.5259716510772705,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10003,0.5099536180496216,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10004,0.4483371376991272,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10005,0.606310248374939,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10006,0.48914334177970886,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10007,0.4695054292678833,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10008,0.45569324493408203,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10009,0.45852726697921753,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10010,0.508543074131012,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10011,0.4838797450065613,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10012,0.5388429760932922,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10013,0.5899065136909485,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10014,0.5025606155395508,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10015,0.5267406702041626,0.02,30.0,8
robustness,synthetic_2d,concentrated,dqd,10016,0.475622296333313,0.02,30.0,8
robustness,synthetic_2d,concentrated,full_query_trace,10001,0.4769466817378998,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10002,0.5225722789764404,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10003,0.5106581449508667,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10004,0.4524993896484375,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10005,0.6071327924728394,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10006,0.4960876405239105,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10007,0.460297167301178,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10008,0.45001494884490967,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10009,0.4563288390636444,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10010,0.5176637768745422,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10011,0.49406012892723083,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10012,0.5272202491760254,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10013,0.6003416180610657,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10014,0.5012441873550415,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10015,0.5229718089103699,0.02,30.0,4
robustness,synthetic_2d,concentrated,full_query_trace,10016,0.47883474826812744,0.02,30.0,4
robustness,synthetic_2d,uniform,plain,10001,0.7150731682777405,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10002,0.7173051834106445,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10003,0.7200062870979309,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10004,0.7202522158622742,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10005,0.7308423519134521,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10006,0.7199834585189819,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10007,0.7179770469665527,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10008,0.7116496562957764,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10009,0.7255104184150696,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10010,0.7239681482315063,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10011,0.7235631942749023,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10012,0.7218874096870422,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10013,0.7263236045837402,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10014,0.7237785458564758,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10015,0.7222592830657959,0.1,0.0,4
robustness,synthetic_2d,uniform,plain,10016,0.7219198942184448,0.1,0.0,4
robustness,synthetic_2d,uniform,write_trace,10001,0.7157590389251709,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10002,0.719435453414917,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10003,0.7247684597969055,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10004,0.725793719291687,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10005,0.7329984903335571,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10006,0.723548948764801,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10007,0.7197483777999878,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10008,0.7126929759979248,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10009,0.7272081971168518,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10010,0.7261300086975098,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10011,0.7277306914329529,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10012,0.7250438928604126,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10013,0.7297157049179077,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10014,0.7261107563972473,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10015,0.7268193960189819,0.1,1.0,2
robustness,synthetic_2d,uniform,write_trace,10016,0.7238590717315674,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10001,0.7165398597717285,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10002,0.7177326679229736,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10003,0.7225028276443481,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10004,0.7235139608383179,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10005,0.7331876158714294,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10006,0.7221966981887817,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10007,0.7194560170173645,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10008,0.7144331336021423,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10009,0.7273349761962891,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10010,0.7271940112113953,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10011,0.727911651134491,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10012,0.7254495024681091,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10013,0.7296394109725952,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10014,0.7254550457000732,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10015,0.7277428507804871,0.1,1.0,2
robustness,synthetic_2d,uniform,dqd,10016,0.72371506690979,0.1,1.0,2
robustness,synthetic_2d,uniform,full_query_trace,10001,0.7159152030944824,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10002,0.7188636660575867,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10003,0.7203615307807922,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10004,0.719793438911438,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10005,0.7310356497764587,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10006,0.7219222187995911,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10007,0.7194071412086487,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10008,0.7128587365150452,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10009,0.7267991304397583,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10010,0.7240216135978699,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10011,0.7247278094291687,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10012,0.7221341133117676,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10013,0.7260922789573669,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10014,0.7251301407814026,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10015,0.7232440710067749,0.05,1.0,4
robustness,synthetic_2d,uniform,full_query_trace,10016,0.7225792407989502,0.05,1.0,4
robustness,synthetic_2d,moving_hotspot,plain,10001,0.7333648800849915,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10002,0.7435032725334167,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10003,0.7621399164199829,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10004,0.780936062335968,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10005,0.7696198225021362,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10006,0.7453445792198181,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10007,0.78900146484375,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10008,0.7253900170326233,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10009,0.7390225529670715,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10010,0.7483197450637817,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10011,0.7649677395820618,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10012,0.7461172938346863,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10013,0.7049520611763,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10014,0.796398401260376,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10015,0.7345510125160217,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,plain,10016,0.7613959908485413,0.05,0.0,4
robustness,synthetic_2d,moving_hotspot,write_trace,10001,0.7794042229652405,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10002,0.7664676904678345,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10003,0.8022008538246155,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10004,0.8001174330711365,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10005,0.7944608926773071,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10006,0.7482678890228271,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10007,0.8182225823402405,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10008,0.7082810997962952,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10009,0.7457513809204102,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10010,0.788040041923523,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10011,0.7388101816177368,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10012,0.7750548124313354,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10013,0.7017218470573425,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10014,0.7475475072860718,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10015,0.7211825251579285,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,write_trace,10016,0.7724040150642395,0.02,3.0,8
robustness,synthetic_2d,moving_hotspot,dqd,10001,0.5241150856018066,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10002,0.5553881525993347,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10003,0.5498677492141724,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10004,0.5577125549316406,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10005,0.6435181498527527,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10006,0.5105370283126831,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10007,0.5888619422912598,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10008,0.5359987020492554,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10009,0.5581279993057251,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10010,0.5589731335639954,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10011,0.5576391220092773,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10012,0.5482956767082214,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10013,0.5205186605453491,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10014,0.6473605036735535,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10015,0.5283293724060059,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,dqd,10016,0.574705958366394,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10001,0.5323011875152588,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10002,0.5956085920333862,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10003,0.5349321365356445,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10004,0.6185470819473267,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10005,0.670723021030426,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10006,0.5421658158302307,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10007,0.638896644115448,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10008,0.5615294575691223,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10009,0.5473718643188477,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10010,0.5837476253509521,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10011,0.5688207149505615,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10012,0.56447434425354,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10013,0.5081173777580261,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10014,0.6716527938842773,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10015,0.5641534328460693,0.02,30.0,4
robustness,synthetic_2d,moving_hotspot,full_query_trace,10016,0.5993714928627014,0.02,30.0,4
robustness,word,alpha_0.00,plain,10001,0.8056467771530151,0.05,0.0,4
robustness,word,alpha_0.00,plain,10002,0.8008276224136353,0.05,0.0,4
robustness,word,alpha_0.00,plain,10003,0.8038331270217896,0.05,0.0,4
robustness,word,alpha_0.00,plain,10004,0.8026446104049683,0.05,0.0,4
robustness,word,alpha_0.00,plain,10005,0.8037083148956299,0.05,0.0,4
robustness,word,alpha_0.00,plain,10006,0.8017312288284302,0.05,0.0,4
robustness,word,alpha_0.00,plain,10007,0.8037599921226501,0.05,0.0,4
robustness,word,alpha_0.00,plain,10008,0.8031061291694641,0.05,0.0,4
robustness,word,alpha_0.00,plain,10009,0.8070443272590637,0.05,0.0,4
robustness,word,alpha_0.00,plain,10010,0.8008509278297424,0.05,0.0,4
robustness,word,alpha_0.00,plain,10011,0.796069860458374,0.05,0.0,4
robustness,word,alpha_0.00,plain,10012,0.8090408444404602,0.05,0.0,4
robustness,word,alpha_0.00,plain,10013,0.8095536231994629,0.05,0.0,4
robustness,word,alpha_0.00,plain,10014,0.7966751456260681,0.05,0.0,4
robustness,word,alpha_0.00,plain,10015,0.7998563051223755,0.05,0.0,4
robustness,word,alpha_0.00,plain,10016,0.8002510666847229,0.05,0.0,4
robustness,word,alpha_0.00,write_trace,10001,0.8091477155685425,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10002,0.8029105067253113,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10003,0.8078023195266724,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10004,0.8059020638465881,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10005,0.8082058429718018,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10006,0.8050938248634338,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10007,0.8080868721008301,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10008,0.805478036403656,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10009,0.812778890132904,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10010,0.8052712082862854,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10011,0.7972663640975952,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10012,0.8083333373069763,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10013,0.8148753643035889,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10014,0.7995797991752625,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10015,0.8017330169677734,0.05,1.0,2
robustness,word,alpha_0.00,write_trace,10016,0.8056489825248718,0.05,1.0,2
robustness,word,alpha_0.00,dqd,10001,0.8098133206367493,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10002,0.8029922842979431,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10003,0.8082342743873596,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10004,0.8060516715049744,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10005,0.8074150681495667,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10006,0.8050822019577026,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10007,0.8090792894363403,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10008,0.8051090240478516,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10009,0.8127535581588745,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10010,0.8051562905311584,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10011,0.7973918318748474,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10012,0.8106778860092163,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10013,0.8152819871902466,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10014,0.8004487752914429,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10015,0.8016611933708191,0.05,1.0,8
robustness,word,alpha_0.00,dqd,10016,0.805052638053894,0.05,1.0,8
robustness,word,alpha_0.00,full_query_trace,10001,0.8088327646255493,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10002,0.8026701211929321,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10003,0.8076649308204651,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10004,0.8057700395584106,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10005,0.8072865009307861,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10006,0.8044004440307617,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10007,0.80851149559021,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10008,0.8051064014434814,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10009,0.8122060298919678,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10010,0.8054152131080627,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10011,0.7971410751342773,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10012,0.8093934059143066,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10013,0.8148505091667175,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10014,0.8000175952911377,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10015,0.8019538521766663,0.05,1.0,4
robustness,word,alpha_0.00,full_query_trace,10016,0.80543053150177,0.05,1.0,4
